,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
0,3,5,1,max,Plurality,0.018997433199189638,0.0006954629882901345,0.005942838153416701,12288,0.001,4096,4096,4095,0.5.9
1,3,5,1,satisficing,Plurality,0.018997433199189638,0.0006954629882901345,0.005942838153416701,12288,0.001,4096,4096,4095,0.5.9
2,3,5,1,max,Borda,0.041651028377588876,0.0009596779032633755,0.011316101877733305,12288,0.001,4096,4096,4095,0.5.9
3,3,5,1,satisficing,Borda,0.041651028377588876,0.0009596779032633755,0.011316101877733305,12288,0.001,4096,4096,4095,0.5.9
4,3,5,1,max,Instant Runoff,0.01803909253944766,0.0009758971174003079,0.01170183388273908,12288,0.001,4096,4096,4095,0.5.9
5,3,5,1,satisficing,Instant Runoff,0.01803909253944766,0.0009758971174003079,0.01170183388273908,12288,0.001,4096,4096,4095,0.5.9
6,3,5,1,max,Instant Runoff PUT,0.01803909253944766,0.0009758971174003079,0.01170183388273908,12288,0.001,4096,4096,4095,0.5.9
7,3,5,1,satisficing,Instant Runoff PUT,0.01803909253944766,0.0009758971174003079,0.01170183388273908,12288,0.001,4096,4096,4095,0.5.9
8,3,5,1,max,Minimax,0.011262040652252054,0.0004744185479890423,0.0027654714432523964,12288,0.001,4096,4096,4095,0.5.9
9,3,5,1,satisficing,Minimax,0.010758921512097662,0.0004469129289622956,0.002454096837547034,12288,0.001,4096,4096,4095,0.5.9
10,3,5,1,max,Stable Voting,0.011262040652252054,0.0004744185479890423,0.0027654714432523964,12288,0.001,4096,4096,4095,0.5.9
11,3,5,1,satisficing,Stable Voting,0.010758921512097662,0.0004469129289622956,0.002454096837547034,12288,0.001,4096,4096,4095,0.5.9
12,3,5,1,max,Split Cycle,0.011262040652252054,0.0004744185479890423,0.0027654714432523964,12288,0.001,4096,4096,4095,0.5.9
13,3,5,1,satisficing,Split Cycle,0.010758921512097662,0.0004469129289622956,0.002454096837547034,12288,0.001,4096,4096,4095,0.5.9
14,3,5,1,max,Strict Nanson,0.01661907094400826,0.0007461829844431274,0.006841267011549621,12288,0.001,4096,4096,4095,0.5.9
15,3,5,1,satisficing,Strict Nanson,0.01591738243778262,0.0007033741071162373,0.0060788105983579374,12288,0.001,4096,4096,4095,0.5.9
16,3,6,1,max,Plurality,0.02023237257694649,0.0006534781197933521,0.0052469624950088195,12288,0.001,4096,4096,4095,0.5.9
17,3,6,1,satisficing,Plurality,0.02023237257694649,0.0006534781197933521,0.0052469624950088195,12288,0.001,4096,4096,4095,0.5.9
18,3,6,1,max,Borda,0.04037828487980868,0.0009477021009869766,0.011035437237707299,12288,0.001,4096,4096,4095,0.5.9
19,3,6,1,satisficing,Borda,0.04037828487980868,0.0009477021009869766,0.011035437237707299,12288,0.001,4096,4096,4095,0.5.9
20,3,6,1,max,Instant Runoff,0.012539332086144167,0.0004902871693237427,0.0029535675937536615,12288,0.001,4096,4096,4095,0.5.9
21,3,6,1,satisficing,Instant Runoff,0.012539332086144167,0.0004902871693237427,0.0029535675937536615,12288,0.001,4096,4096,4095,0.5.9
22,3,6,1,max,Instant Runoff PUT,0.012458021988834405,0.0004927350228510143,0.0029831337323154,12288,0.001,4096,4096,4095,0.5.9
23,3,6,1,satisficing,Instant Runoff PUT,0.012458021988834405,0.0004927350228510143,0.0029831337323154,12288,0.001,4096,4096,4095,0.5.9
24,3,6,1,max,Minimax,0.015639000618687244,0.0005849409643846824,0.004204069934214373,12288,0.001,4096,4096,4095,0.5.9
25,3,6,1,satisficing,Minimax,0.015639000618687244,0.0005849409643846824,0.004204069934214373,12288,0.001,4096,4096,4095,0.5.9
26,3,6,1,max,Stable Voting,0.03721888372058571,0.0009111639371353282,0.010200909703767845,12288,0.001,4096,4096,4095,0.5.9
27,3,6,1,satisficing,Stable Voting,0.03721888372058571,0.0009111639371353282,0.010200909703767845,12288,0.001,4096,4096,4095,0.5.9
28,3,6,1,max,Split Cycle,0.015639000618687244,0.0005849409643846824,0.004204069934214373,12288,0.001,4096,4096,4095,0.5.9
29,3,6,1,satisficing,Split Cycle,0.015639000618687244,0.0005849409643846824,0.004204069934214373,12288,0.001,4096,4096,4095,0.5.9
30,3,6,1,max,Strict Nanson,0.015639000618687244,0.0005849409643846824,0.004204069934214373,12288,0.001,4096,4096,4095,0.5.9
31,3,6,1,satisficing,Strict Nanson,0.015639000618687244,0.0005849409643846824,0.004204069934214373,12288,0.001,4096,4096,4095,0.5.9
